timestamp,edge,lat,long,head,time,bitrate,jitter,lost
1663855275.8,"(1800927808, 1800927805, 0)",40.64391467088167,-8.657474380446493,232.55457304293935,14:01,1.97,10.802,57
1663855275.8,"(1800927808, 1800927805, 0)",40.64391467088167,-8.657474380446493,232.55457304293935,14:01,1.97,10.802,57
1663855275.9,"(1800927808, 1800927805, 0)",40.64391004636486,-8.657481594622805,232.55457304293935,14:01,1.16,8.825,58
1663855275.9,"(1800927808, 1800927805, 0)",40.64391004636486,-8.657481594622805,232.55457304293935,14:01,1.16,8.825,58
1663855276.0,"(1800927808, 1800927805, 0)",40.64391,-8.657481667,231.52972921698557,14:01,0.232,15.518,50
1663855276.1,"(1800927805, 1800927808, 0)",40.643905190581705,-8.657489436121644,231.52972921698557,14:01,0.347,13.32,62
1663855276.2,"(1800927805, 1800927808, 0)",40.64390038116287,-8.657497205242166,231.52972921698557,14:01,0.580,23.643,88
1663855276.3,"(1800927808, 1800927805, 0)",40.64389557174353,-8.657504974361567,231.52972921698557,14:01,0.232,26.402,33
1663855276.4,"(1800927805, 1800927808, 0)",40.64389076232368,-8.657512743479849,231.52972921698557,14:01,1.85,15.41,73
1663855276.5,"(1800927808, 1800927805, 0)",40.64388595290329,-8.657520512597012,231.52972921698557,14:01,0.695,13.643,45
1663855276.6,"(1800927805, 1800927808, 0)",40.643881143482375,-8.657528281713056,231.52972921698557,14:01,0.579,16.502,61
1663855276.7,"(1800927808, 1800927805, 0)",40.64387633406095,-8.657536050827979,231.52972921698557,14:01,1.97,18.064,77
1663855276.8,"(1800927808, 1800927805, 0)",40.643871524639,-8.657543819941782,231.52972921698557,14:01,2.2,9.968,48
1663855276.9,"(1800927808, 1800927805, 0)",40.643866715216525,-8.657551589054465,231.52972921698557,14:01,2.66,6.415,20
1663855277.0,"(1800927805, 1800927808, 0)",40.643866667,-8.657551667,229.91736121126922,14:01,4.52,3.826,23
1663855277.1,"(1800927805, 1800927808, 0)",40.643861672565656,-8.657559436121716,229.91736121126922,14:01,4.63,1.095,16
1663855277.2,"(1800927805, 1800927808, 0)",40.64385667813079,-8.65756720524227,229.91736121126922,14:01,8.34,0.441,7
1663855277.3,"(1800927805, 1800927808, 0)",40.643851683695424,-8.657574974361662,229.91736121126922,14:01,8.57,0.329,0
1663855277.4,"(1800927805, 1800927808, 0)",40.64384668925952,-8.65758274347989,229.91736121126922,14:01,8.46,0.172,0
1663855277.5,"(1800927805, 1800927808, 0)",40.643841694823095,-8.657590512596954,229.91736121126922,14:01,8.57,0.202,0
1663855277.6,"(1800927805, 1800927808, 0)",40.643836700386146,-8.657598281712858,229.91736121126922,14:01,8.46,0.548,0
1663855277.7,"(1800927805, 1800927808, 0)",40.643831705948685,-8.657606050827598,229.91736121126922,14:01,8.34,0.312,0
1663855277.8,"(1800927805, 1800927808, 0)",40.643826711510705,-8.657613819941176,229.91736121126922,14:01,8.46,0.41,0
1663855277.9,"(1800927805, 1800927808, 0)",40.64382171707221,-8.65762158905359,229.91736121126922,14:01,8.46,0.223,0
1663855278.0,"(1800927805, 1800927808, 0)",40.643821667,-8.657621667,230.89945937848358,14:01,8.34,0.393,0
1663855278.1,"(1800927805, 1800927808, 0)",40.64381685747068,-8.657629806042818,230.89945937848358,14:01,7.76,0.524,0
1663855278.2,"(1800927808, 1800927805, 0)",40.64381204794079,-8.657637945084463,230.89945937848358,14:01,8.46,0.366,0
1663855278.3,"(1800927805, 1800927808, 0)",40.64380723841033,-8.657646084124934,230.89945937848358,14:01,8.57,0.166,0
1663855278.4,"(1800927805, 1800927808, 0)",40.6438024288793,-8.657654223164231,230.89945937848358,14:01,8.22,0.244,0
1663855278.5,"(1800927805, 1800927808, 0)",40.64379761934771,-8.657662362202357,230.89945937848358,14:01,8.34,0.269,0
1663855278.6,"(1800927805, 1800927808, 0)",40.64379280981553,-8.65767050123931,230.89945937848358,14:01,8.57,0.444,0
1663855278.7,"(1800927805, 1800927808, 0)",40.643788000282775,-8.65767864027509,230.89945937848358,14:01,8.34,0.116,0
1663855278.8,"(1800927805, 1800927808, 0)",40.64378319074947,-8.657686779309696,230.89945937848358,14:01,8.46,0.46,0
1663855278.9,"(1800927805, 1800927808, 0)",40.643778381215576,-8.65769491834313,230.89945937848358,14:01,7.29,0.651,0
1663855279.0,"(1800927805, 1800927808, 0)",40.643778333,-8.657695,229.83707290586352,14:01,7.53,0.507,0
1663855279.1,"(1800927805, 1800927808, 0)",40.64377370859771,-8.65770313904274,229.83707290586352,14:01,8.34,0.242,0
1663855279.2,"(1800927805, 1800927808, 0)",40.64376908419484,-8.657711278084351,229.83707290586352,14:01,7.88,0.485,4
1663855279.3,"(1800927805, 1800927808, 0)",40.643764459791406,-8.657719417124836,229.83707290586352,14:01,5.1,1.494,0
1663855279.4,"(1800927805, 1800927808, 0)",40.64375983538739,-8.657727556164192,229.83707290586352,14:01,1.39,4.401,0
1663855279.5,"(1800927805, 1800927808, 0)",40.64375521098283,-8.65773569520242,229.83707290586352,14:01,4.05,2.54,0
1663855279.6,"(1800927805, 1800927808, 0)",40.643750586577674,-8.657743834239522,229.83707290586352,14:01,4.17,2.347,5
1663855279.7,"(1800927808, 1800927805, 0)",40.643745962171955,-8.657751973275493,229.83707290586352,14:01,3.36,1.555,6
1663855279.8,"(1800927808, 1800927805, 0)",40.64374133776566,-8.657760112310338,229.83707290586352,14:01,4.75,1.66,2
1663855279.9,"(1800927805, 1800927808, 0)",40.6437367133588,-8.657768251344057,229.83707290586352,14:01,6.84,1.07,1
1663855280.0,"(1800927805, 1800927808, 0)",40.643736667,-8.657768333,232.19664294386155,14:01,8.46,0.312,0
1663855280.1,"(1800927805, 1800927808, 0)",40.643732412407786,-8.657776657058658,232.19664294386155,14:01,8.46,0.183,0
1663855280.2,"(1800927808, 1800927805, 0)",40.64372815781498,-8.657784981116254,232.19664294386155,14:01,8.57,0.227,0
1663855280.3,"(1800927805, 1800927808, 0)",40.64372390322158,-8.65779330517279,232.19664294386155,14:01,8.34,0.212,0
1663855280.4,"(1800927805, 1800927808, 0)",40.643719648627574,-8.657801629228265,232.19664294386155,14:01,8.46,0.349,0
1663855280.5,"(1800927805, 1800927808, 0)",40.64371539403297,-8.657809953282678,232.19664294386155,14:01,8.46,0.575,0
1663855280.6,"(1800927805, 1800927808, 0)",40.64371113943778,-8.65781827733603,232.19664294386155,14:01,8.11,0.307,0
1663855280.7,"(1800927805, 1800927808, 0)",40.64370688484198,-8.65782660138832,232.19664294386155,14:01,7.99,0.365,0
1663855280.8,"(1800927808, 1800927805, 0)",40.64370263024558,-8.65783492543955,232.19664294386155,14:01,5.68,1.293,0
1663855280.9,"(1800927808, 1800927805, 0)",40.6436983756486,-8.65784324948972,232.19664294386155,14:01,7.18,1.158,1
1663855281.0,"(1800927805, 1800927808, 0)",40.643698333,-8.657843333,233.28029982420543,14:01,7.76,0.4,1
1663855281.1,"(1800927805, 1800927808, 0)",40.643694263534854,-8.657851102121338,233.28029982420543,14:01,7.41,0.505,1
1663855281.2,"(1800927805, 1800927808, 0)",40.64369019406919,-8.657858871241729,233.28029982420543,14:01,5.56,0.518,0
1663855281.3,"(1800927808, 1800927805, 0)",40.64368612460299,-8.65786664036117,233.28029982420543,14:01,5.56,0.609,2
1663855281.4,"(1800927808, 1800927805, 0)",40.64368205513628,-8.657874409479666,233.28029982420543,14:01,7.3,0.668,1
1663855281.5,"(1800927805, 1800927808, 0)",40.64367798566906,-8.657882178597214,233.28029982420543,14:01,7.88,0.249,1
1663855281.6,"(1800927808, 1800927805, 0)",40.6436739162013,-8.657889947713814,233.28029982420543,14:01,8.57,0.766,0
1663855281.7,"(1800927805, 1800927808, 0)",40.64366984673302,-8.657897716829465,233.28029982420543,14:01,8.57,0.233,0
1663855281.8,"(1800927805, 1800927808, 0)",40.64366577726423,-8.657905485944173,233.28029982420543,14:01,8.46,0.255,0
1663855281.9,"(1800927805, 1800927808, 0)",40.64366170779491,-8.65791325505793,233.28029982420543,14:01,8.46,0.351,0
1663855282.0,"(1800927808, 1800927805, 0)",40.643661667,-8.657913333,236.13806383323055,14:01,8.46,0.412,0
1663855282.1,"(1800927808, 1800927805, 0)",40.64365778243995,-8.657920177262874,236.13806383323055,14:01,8.34,0.251,0
1663855282.2,"(1800927808, 1800927805, 0)",40.64365389787952,-8.657927021524948,236.13806383323055,14:01,7.76,0.381,0
1663855282.3,"(1800927805, 1800927808, 0)",40.64365001331866,-8.657933865786228,236.13806383323055,14:01,5.33,0.901,2
1663855282.4,"(1800927805, 1800927808, 0)",40.64364612875742,-8.65794071004671,236.13806383323055,14:01,5.56,1.486,0
1663855282.5,"(1800927805, 1800927808, 0)",40.64364224419575,-8.657947554306395,236.13806383323055,14:01,7.07,1.086,1
1663855282.6,"(1800927805, 1800927808, 0)",40.6436383596337,-8.657954398565284,236.13806383323055,14:01,8.57,0.593,1
1663855282.7,"(1800927805, 1800927808, 0)",40.64363447507124,-8.657961242823378,236.13806383323055,14:01,8.46,0.345,0
1663855282.8,"(1800927805, 1800927808, 0)",40.64363059050837,-8.657968087080672,236.13806383323055,14:01,8.46,0.238,0
1663855282.9,"(1800927808, 1800927805, 0)",40.643626705945096,-8.657974931337172,236.13806383323055,14:01,8.46,0.284,0
1663855283.0,"(1800927808, 1800927805, 0)",40.643626667,-8.657975,235.48546908070378,14:01,8.46,0.259,0
1663855283.1,"(1800927805, 1800927808, 0)",40.643623152361094,-8.657981104309446,235.48546908070378,14:01,8.46,0.2,1
1663855283.2,"(1800927805, 1800927808, 0)",40.64361963772184,-8.65798720861825,235.48546908070378,14:01,8.34,0.332,0
1663855283.3,"(1800927808, 1800927805, 0)",40.64361612308229,-8.657993312926411,235.48546908070378,14:01,7.76,0.64,0
1663855283.4,"(1800927805, 1800927808, 0)",40.64361260844241,-8.657999417233928,235.48546908070378,14:01,7.76,0.334,0
1663855283.5,"(5244033242, 1800927805, 0)",40.64360909380222,-8.658005521540803,235.48546908070378,14:01,8.11,0.362,0
1663855283.6,"(1800927805, 5244033242, 0)",40.64360557916168,-8.658011625847035,235.48546908070378,14:01,7.18,0.65,1
1663855283.7,"(1800927805, 5244033242, 0)",40.643602064520834,-8.658017730152622,235.48546908070378,14:01,3.59,1.547,0
1663855283.8,"(5244033242, 1800927805, 0)",40.643598549879684,-8.65802383445757,235.48546908070378,14:01,4.4,2.344,0
1663855283.9,"(1800927805, 5244033242, 0)",40.64359503523819,-8.658029938761873,235.48546908070378,14:01,4.63,1.184,2
1663855284.0,"(1800927805, 5244033242, 0)",40.643595,-8.65803,233.3098744030748,14:01,4.98,0.476,2
1663855284.1,"(5244033242, 1800927805, 0)",40.643591300456016,-8.658036289325576,233.3098744030748,14:01,4.75,0.379,0
1663855284.2,"(5244033242, 1800927805, 0)",40.643587600911715,-8.658042578650456,233.3098744030748,14:01,7.65,0.614,1
1663855284.3,"(1800927805, 5244033242, 0)",40.64358390136705,-8.658048867974635,233.3098744030748,14:01,8.57,0.322,1
1663855284.4,"(1800927805, 5244033242, 0)",40.64358020182206,-8.65805515729812,233.3098744030748,14:01,8.34,0.529,0
1663855284.5,"(5244033242, 1800927805, 0)",40.643576502276716,-8.658061446620907,233.3098744030748,14:01,7.88,0.313,0
1663855284.6,"(5244033242, 1800927805, 0)",40.643572802731036,-8.658067735942996,233.3098744030748,14:01,8.11,0.307,0
1663855284.7,"(1800927805, 5244033242, 0)",40.643569103185015,-8.658074025264389,233.3098744030748,14:01,8.22,0.383,1
1663855284.8,"(1800927805, 5244033242, 0)",40.643565403638654,-8.658080314585085,233.3098744030748,14:01,8.46,0.191,0
1663855284.9,"(5244033242, 1800927805, 0)",40.643561704091944,-8.658086603905081,233.3098744030748,14:01,8.57,0.475,0
1663855285.0,"(1800927805, 5244033242, 0)",40.643561667,-8.658086667,232.91536353195738,14:01,8.46,0.36,0
1663855285.1,"(1800927805, 5244033242, 0)",40.64355778243997,-8.658093326246794,232.91536353195738,14:01,8.57,0.271,0
1663855285.2,"(1800927805, 5244033242, 0)",40.643553897879556,-8.658099985492814,232.91536353195738,14:01,8.34,0.235,0
1663855285.3,"(5244033242, 1800927805, 0)",40.64355001331876,-8.65810664473806,232.91536353195738,14:01,8.22,0.396,0
1663855285.4,"(5244033242, 1800927805, 0)",40.64354612875758,-8.65811330398253,232.91536353195738,14:01,8.34,0.347,0
1663855285.5,"(1800927805, 5244033242, 0)",40.64354224419603,-8.658119963226227,232.91536353195738,14:01,7.65,0.633,0
1663855285.6,"(1800927805, 5244033242, 0)",40.64353835963407,-8.658126622469146,232.91536353195738,14:01,7.41,1.116,0
1663855285.7,"(5244033242, 1800927805, 0)",40.643534475071746,-8.65813328171129,232.91536353195738,14:01,8.11,1.526,0
1663855285.8,"(1800927805, 5244033242, 0)",40.64353059050904,-8.658139940952662,232.91536353195738,14:01,7.88,1.215,0
1663855285.9,"(5244033242, 1800927805, 0)",40.64352670594594,-8.658146600193255,232.91536353195738,14:01,8.22,0.796,0
1663855286.0,"(1800927805, 5244033242, 0)",40.643526667,-8.658146667,232.3234962527857,14:01,8.69,0.284,0
1663855286.1,"(1800927805, 5244033242, 0)",40.64352241240787,-8.658153881184171,232.3234962527857,14:01,8.34,0.268,0
1663855286.2,"(1800927805, 5244033242, 0)",40.643518157815286,-8.658161095367424,232.3234962527857,14:01,8.57,0.251,0
1663855286.3,"(1800927805, 5244033242, 0)",40.64351390322226,-8.658168309549756,232.3234962527857,14:01,8.46,0.384,0
1663855286.4,"(1800927805, 5244033242, 0)",40.64350964862877,-8.658175523731169,232.3234962527857,14:01,8.46,0.446,0
1663855286.5,"(1800927805, 5244033242, 0)",40.64350539403484,-8.65818273791166,232.3234962527857,14:01,8.46,0.676,0
1663855286.6,"(1800927805, 5244033242, 0)",40.64350113944047,-8.658189952091234,232.3234962527857,14:01,8.46,0.758,0
1663855286.7,"(1800927805, 5244033242, 0)",40.643496884845625,-8.658197166269888,232.3234962527857,14:01,7.76,1.006,0
1663855286.8,"(1800927805, 5244033242, 0)",40.64349263025035,-8.658204380447621,232.3234962527857,14:01,7.88,1.692,0
1663855286.9,"(1800927805, 5244033242, 0)",40.643488375654634,-8.658211594624435,232.3234962527857,14:01,7.88,0.75,0
1663855287.0,"(1800927805, 5244033242, 0)",40.643488333,-8.658211667,232.55476652429866,14:01,6.72,1.136,0
1663855287.1,"(1800927805, 5244033242, 0)",40.64348407851886,-8.658218696168094,232.55476652429866,14:01,8.34,0.438,0
1663855287.2,"(1800927805, 5244033242, 0)",40.64347982403731,-8.65822572533529,232.55476652429866,14:01,7.88,0.645,0
1663855287.3,"(1800927805, 5244033242, 0)",40.64347556955531,-8.658232754501592,232.55476652429866,14:01,8.34,0.461,0
1663855287.4,"(1800927805, 5244033242, 0)",40.6434713150729,-8.658239783666998,232.55476652429866,14:01,8.46,0.407,0
1663855287.5,"(1800927805, 5244033242, 0)",40.643467060590055,-8.658246812831507,232.55476652429866,14:01,6.95,1.226,0
1663855287.6,"(5244033242, 1800927805, 0)",40.6434628061068,-8.658253841995117,232.55476652429866,14:01,6.02,1.922,0
1663855287.7,"(1800927805, 5244033242, 0)",40.6434585516231,-8.658260871157836,232.55476652429866,14:01,7.53,0.527,0
1663855287.8,"(5244033242, 1800927805, 0)",40.64345429713897,-8.658267900319656,232.55476652429866,14:01,3.01,2.197,3
1663855287.9,"(1800927805, 5244033242, 0)",40.64345004265443,-8.65827492948058,232.55476652429866,14:01,5.21,2.523,0
1663855288.0,"(1800927805, 5244033242, 0)",40.64345,-8.658275,232.25160487460948,14:01,4.4,1.418,0
1663855288.1,"(1800927805, 5244033242, 0)",40.64344630045602,-8.65828128932558,232.25160487460948,14:01,4.52,0.699,2
1663855288.2,"(1800927805, 5244033242, 0)",40.64344260091171,-8.658287578650459,232.25160487460948,14:01,4.29,0.98,2
1663855288.3,"(1800927805, 5244033242, 0)",40.643438901367055,-8.658293867974642,232.25160487460948,14:01,4.29,0.657,0
1663855288.4,"(5244033242, 1800927805, 0)",40.643435201822065,-8.658300157298129,232.25160487460948,14:01,7.53,0.739,1
1663855288.5,"(5244033242, 1800927805, 0)",40.64343150227673,-8.658306446620918,232.25160487460948,14:01,8.34,0.289,1
1663855288.6,"(5244033242, 1800927805, 0)",40.64342780273103,-8.65831273594301,232.25160487460948,14:01,7.76,0.483,0
1663855288.7,"(5244033242, 1800927805, 0)",40.64342410318502,-8.658319025264404,232.25160487460948,14:01,8.46,0.265,0
1663855288.8,"(5244033242, 1800927805, 0)",40.64342040363866,-8.658325314585102,232.25160487460948,14:01,7.18,0.455,0
1663855288.9,"(1800927805, 5244033242, 0)",40.643416704091955,-8.658331603905102,232.25160487460948,14:01,5.33,1.282,0
1663855289.0,"(1800927805, 5244033242, 0)",40.643416667,-8.658331667,231.52949995650127,14:01,7.76,0.611,1
1663855289.1,"(1800927805, 5244033242, 0)",40.6434135222822,-8.658336846339981,231.52949995650127,14:01,8.11,0.387,1
1663855289.2,"(1800927805, 5244033242, 0)",40.64341037756418,-8.658342025679474,231.52949995650127,14:01,7.88,0.352,0
1663855289.3,"(1800927805, 5244033242, 0)",40.64340723284593,-8.658347205018478,231.52949995650127,14:01,6.83,0.7,0
1663855289.4,"(1800927805, 5244033242, 0)",40.643404088127454,-8.658352384356995,231.52949995650127,14:01,7.3,0.549,0
1663855289.5,"(1800927805, 5244033242, 0)",40.64340094340874,-8.658357563695022,231.52949995650127,14:01,8.46,0.57,1
1663855289.6,"(1800927805, 5244033242, 0)",40.6433977986898,-8.658362743032562,231.52949995650127,14:01,8.46,0.573,0
1663855289.7,"(5244033242, 1800927805, 0)",40.64339465397062,-8.658367922369614,231.52949995650127,14:01,8.34,0.302,0
1663855289.8,"(5244033242, 1800927805, 0)",40.64339150925121,-8.658373101706177,231.52949995650127,14:01,8.57,0.192,1
1663855289.9,"(5244033242, 1800927805, 0)",40.64338836453156,-8.658378281042253,231.52949995650127,14:01,8.22,0.377,0
1663855290.0,"(1800927805, 5244033242, 0)",40.643388333,-8.658378333,232.3235569296955,14:01,6.26,0.657,0
1663855290.1,"(1800927805, 5244033242, 0)",40.643385558314314,-8.658382772497609,232.3235569296955,14:01,6.49,1.085,0
1663855290.2,"(1800927805, 5244033242, 0)",40.64338278362847,-8.658387211994846,232.3235569296955,14:01,7.3,0.768,1
1663855290.3,"(1800927805, 5244033242, 0)",40.64338000894244,-8.658391651491717,232.3235569296955,14:01,8.0,0.602,0
1663855290.4,"(5244033242, 1800927805, 0)",40.64337723425625,-8.658396090988216,232.3235569296955,14:01,7.87,0.522,0
1663855290.5,"(1800927805, 5244033242, 0)",40.643374459569884,-8.658400530484348,232.3235569296955,14:01,8.46,0.276,1
1663855290.6,"(1800927805, 5244033242, 0)",40.643371684883355,-8.65840496998011,232.3235569296955,14:01,8.46,0.475,0
1663855290.7,"(1487135690, 5244033242, 0)",40.643368910196656,-8.658409409475503,232.3235569296955,14:01,8.34,0.302,0
1663855290.8,"(1487135690, 5244033242, 0)",40.64336613550978,-8.658413848970527,232.3235569296955,14:01,8.46,0.38,0
1663855290.9,"(1487135690, 5244033242, 0)",40.64336336082274,-8.658418288465182,232.3235569296955,14:01,8.46,0.243,0
1663855291.0,"(1487135690, 5244033242, 0)",40.643363333,-8.658418333,231.4418071420943,14:01,8.57,0.273,0
1663855291.1,"(1487135690, 5244033242, 0)",40.64336092834641,-8.658422402576388,231.4418071420943,14:01,7.76,0.336,0
1663855291.2,"(1487135690, 5244033242, 0)",40.64335852369267,-8.658426472152483,231.4418071420943,14:01,6.37,0.857,0
1663855291.3,"(5244033242, 1487135690, 0)",40.643356119038785,-8.658430541728285,231.4418071420943,14:01,7.41,1.23,0
1663855291.4,"(1487135690, 5244033242, 0)",40.64335371438475,-8.658434611303793,231.4418071420943,14:01,6.03,1.278,0
1663855291.5,"(5244033242, 1487135690, 0)",40.643351309730576,-8.658438680879009,231.4418071420943,14:01,5.9,1.237,1
1663855291.6,"(1487135690, 5244033242, 0)",40.64334890507627,-8.65844275045393,231.4418071420943,14:01,8.11,0.396,0
1663855291.7,"(1487135690, 5244033242, 0)",40.643346500421806,-8.658446820028557,231.4418071420943,14:01,8.34,1.2,0
1663855291.8,"(1487135690, 5244033242, 0)",40.6433440957672,-8.658450889602893,231.4418071420943,14:01,8.46,0.26,0
1663855291.9,"(1487135690, 5244033242, 0)",40.643341691112454,-8.658454959176934,231.4418071420943,14:01,8.11,0.306,0
1663855292.0,"(1487135690, 5244033242, 0)",40.643341667,-8.658455,230.6308398277855,14:01,6.37,1.439,0
1663855292.1,"(1487135690, 5244033242, 0)",40.64333963215651,-8.658459069576312,230.6308398277855,14:01,8.46,1.105,1
1663855292.2,"(1487135690, 5244033242, 0)",40.64333759731286,-8.658463139152373,230.6308398277855,14:01,8.46,0.505,0
1663855292.3,"(1487135690, 5244033242, 0)",40.64333556246907,-8.658467208728188,230.6308398277855,14:01,8.57,0.161,0
1663855292.4,"(1487135690, 5244033242, 0)",40.643333527625146,-8.658471278303754,230.6308398277855,14:01,7.88,0.602,0
1663855292.5,"(1487135690, 5244033242, 0)",40.64333149278107,-8.658475347879072,230.6308398277855,14:01,7.99,0.337,0
1663855292.6,"(1487135690, 5244033242, 0)",40.64332945793685,-8.658479417454142,230.6308398277855,14:01,8.34,0.439,0
1663855292.7,"(1487135690, 5244033242, 0)",40.64332742309249,-8.658483487028965,230.6308398277855,14:01,7.65,0.581,0
1663855292.8,"(5244033242, 1487135690, 0)",40.64332538824799,-8.658487556603538,230.6308398277855,14:01,7.88,0.59,0
1663855292.9,"(1487135690, 5244033242, 0)",40.64332335340334,-8.658491626177865,230.6308398277855,14:01,8.34,0.378,1
1663855293.0,"(1487135690, 5244033242, 0)",40.643323333,-8.658491667,232.1984775671901,14:01,6.26,1.089,0
1663855293.1,"(1487135690, 5244033242, 0)",40.64332148328354,-8.658495181528108,232.1984775671901,14:01,7.41,0.795,0
1663855293.2,"(1487135690, 5244033242, 0)",40.64331963356696,-8.658498696056022,232.1984775671901,14:01,7.53,0.611,0
1663855293.3,"(1487135690, 5244033242, 0)",40.64331778385029,-8.658502210583741,232.1984775671901,14:01,7.3,0.698,1
1663855293.4,"(1487135690, 5244033242, 0)",40.64331593413351,-8.658505725111265,232.1984775671901,14:01,8.11,0.39,1
1663855293.5,"(1487135690, 5244033242, 0)",40.64331408441662,-8.658509239638594,232.1984775671901,14:01,7.53,0.515,0
1663855293.6,"(5244033242, 1487135690, 0)",40.64331223469962,-8.658512754165727,232.1984775671901,14:01,7.99,0.564,0
1663855293.7,"(1487135690, 5244033242, 0)",40.64331038498253,-8.658516268692667,232.1984775671901,14:01,7.07,0.752,0
1663855293.8,"(1487135690, 5244033242, 0)",40.64330853526531,-8.658519783219411,232.1984775671901,14:01,6.49,0.697,1
1663855293.9,"(1487135690, 5244033242, 0)",40.643306685548,-8.658523297745962,232.1984775671901,14:01,6.02,0.995,0
1663855294.0,"(5244033242, 1487135690, 0)",40.643306667,-8.658523333,236.7181415216861,14:01,6.14,1.032,1
1663855294.1,"(5244033242, 1487135690, 0)",40.64330537210968,-8.658526477717885,236.7181415216861,14:01,6.14,1.643,0
1663855294.2,"(1487135690, 5244033242, 0)",40.64330407721928,-8.658529622435646,236.7181415216861,14:01,6.72,0.989,1
1663855294.3,"(1487135690, 5244033242, 0)",40.64330278232879,-8.658532767153286,236.7181415216861,14:01,6.49,0.84,1
1663855294.4,"(1487135690, 5244033242, 0)",40.643301487438215,-8.658535911870805,236.7181415216861,14:01,5.21,1.469,2
1663855294.5,"(1487135690, 5244033242, 0)",40.64330019254755,-8.658539056588202,236.7181415216861,14:01,5.68,1.559,0
1663855294.6,"(5244033242, 1487135690, 0)",40.64329889765681,-8.658542201305476,236.7181415216861,14:01,6.02,1.289,1
1663855294.7,"(5244033242, 1487135690, 0)",40.64329760276598,-8.658545346022631,236.7181415216861,14:01,5.33,0.871,2
1663855294.8,"(1487135690, 5244033241, 0)",40.64329630787507,-8.65854849073966,236.7181415216861,14:01,7.53,0.435,1
1663855294.9,"(1487135690, 5244033241, 0)",40.64329501298407,-8.658551635456568,236.7181415216861,14:01,8.22,0.412,1
1663855295.0,"(1487135690, 5244033241, 0)",40.643295,-8.658551667,235.35782933114757,14:01,6.84,0.744,0
1663855295.1,"(1487135690, 5244033241, 0)",40.64329389012574,-8.658554071653668,235.35782933114757,14:01,6.6,0.862,0
1663855295.2,"(5244033241, 1487135690, 0)",40.643292780251436,-8.658556476307258,235.35782933114757,14:01,7.18,0.815,1
1663855295.3,"(1487135690, 5244033241, 0)",40.64329167037707,-8.658558880960767,235.35782933114757,14:01,6.37,0.931,1
1663855295.4,"(5244033241, 1487135690, 0)",40.643290560502656,-8.658561285614196,235.35782933114757,14:01,5.9,1.993,1
1663855295.5,"(1487135690, 5244033241, 0)",40.64328945062819,-8.658563690267545,235.35782933114757,14:01,6.49,1.079,1
1663855295.6,"(1487135690, 5244033241, 0)",40.643288340753664,-8.658566094920815,235.35782933114757,14:01,7.88,0.565,1
1663855295.7,"(5244033241, 1487135690, 0)",40.6432872308791,-8.658568499574004,235.35782933114757,14:01,8.22,0.387,0
1663855295.8,"(1487135690, 5244033241, 0)",40.64328612100449,-8.658570904227114,235.35782933114757,14:01,8.22,0.292,0
1663855295.9,"(1487135690, 5244033241, 0)",40.643285011129834,-8.658573308880142,235.35782933114757,14:01,8.34,0.327,0
1663855296.0,"(5244033241, 1487135690, 0)",40.643285,-8.658573333,241.6055729926626,14:01,8.34,0.211,0
1663855296.1,"(1487135690, 5244033241, 0)",40.643283890125716,-8.658576292701808,241.6055729926626,14:01,8.46,0.281,0
1663855296.2,"(1487135690, 5244033241, 0)",40.64328278025137,-8.658579252403518,241.6055729926626,14:01,8.22,0.408,0
1663855296.3,"(1487135690, 5244033241, 0)",40.64328167037694,-8.658582212105129,241.6055729926626,14:01,7.3,0.457,0
1663855296.4,"(5244033241, 1487135690, 0)",40.64328056050243,-8.658585171806642,241.6055729926626,14:01,8.34,0.247,0
1663855296.5,"(1487135690, 5244033241, 0)",40.64327945062786,-8.658588131508058,241.6055729926626,14:01,8.46,0.358,1
1663855296.6,"(1487135690, 5244033241, 0)",40.643278340753206,-8.658591091209372,241.6055729926626,14:01,8.34,0.298,0
1663855296.7,"(1487135690, 5244033241, 0)",40.643277230878475,-8.658594050910589,241.6055729926626,14:01,8.34,0.191,0
1663855296.8,"(5244033241, 1487135690, 0)",40.643276121003666,-8.65859701061171,241.6055729926626,14:01,8.46,0.187,0
1663855296.9,"(5244033241, 1487135690, 0)",40.643275011128786,-8.65859997031273,241.6055729926626,14:01,8.57,0.184,0
1663855297.0,"(1487135690, 5244033241, 0)",40.643275,-8.6586,238.7869973655167,14:01,8.11,0.425,0
1663855297.1,"(1487135690, 5244033241, 0)",40.643273890125705,-8.658603699544019,238.7869973655167,14:01,8.23,0.34,0
1663855297.2,"(5244033241, 1487135690, 0)",40.64327278025128,-8.658607399087915,238.7869973655167,14:01,8.46,0.39,0
1663855297.3,"(1487135690, 5244033241, 0)",40.64327167037674,-8.658611098631686,238.7869973655167,14:01,8.46,0.162,0
1663855297.4,"(1487135690, 5244033241, 0)",40.643270560502096,-8.658614798175336,238.7869973655167,14:01,7.99,0.582,0
1663855297.5,"(1487135690, 5244033241, 0)",40.64326945062732,-8.658618497718862,238.7869973655167,14:01,8.22,0.46,0
1663855297.6,"(1487135690, 5244033241, 0)",40.643268340752435,-8.658622197262266,238.7869973655167,14:01,8.34,0.6,0
1663855297.7,"(5244033241, 1487135690, 0)",40.64326723087743,-8.658625896805546,238.7869973655167,14:01,7.88,0.358,0
1663855297.8,"(1487135690, 5244033241, 0)",40.6432661210023,-8.658629596348703,238.7869973655167,14:01,6.02,0.818,0
