timestamp,hour,minute,lat,long,head,bitrate,jitter,lost,obu_id
1666611265.7,12,34,40.63139303811227,-8.654617339799302,334.9,0.347,80.138,40,52
1666611270.8,12,34,40.63167960230405,-8.654775110137946,339.0,0.116,78.799,99,52
1666611283.8,12,34,40.63166468000368,-8.654750936623865,340.3,1.27,68.516,98,52
1666675795.0,6,29,40.6306368,-8.653823917,64.1,0.463,1.796,0,52
1666675795.1,6,29,40.630639946492906,-8.653812503721127,64.1,0.811,6.236,0,52
1666675795.2,6,29,40.6306430929847,-8.65380109044118,64.1,1.16,8.444,0,52
1666675795.3,6,29,40.63064623947536,-8.653789677160155,64.1,0.348,10.643,0,52
1666675795.4,6,29,40.63064938596489,-8.653778263878056,64.1,0.232,16.97,33,52
1666675795.5,6,29,40.6306525324533,-8.65376685059488,64.1,0.579,14.098,0,52
1666675795.6,6,29,40.6306556789406,-8.65375543731063,64.1,0.116,19.423,66,52
1666675795.7,6,29,40.63065882542676,-8.653744024025304,64.1,0.463,20.715,33,52
1666675795.8,6,29,40.6306619719118,-8.653732610738903,64.1,0.232,25.513,60,52
1666675795.9,6,29,40.630665118395726,-8.653721197451425,64.1,0.116,27.727,0,52
1666675796.1,6,29,40.630668777401446,-8.653709993582657,75.5,0.348,26.306,78,52
1666675796.7,6,29,40.63069054178785,-8.653643457053297,75.5,0.116,47.273,91,52
1666675796.9,6,29,40.63069779657484,-8.653621278200538,75.5,0.232,85.405,95,52
1666676490.0,6,41,40.63063995,-8.653731283,251.0,1.16,2.029,0,52
1666676490.1,6,41,40.63063760261583,-8.653737429928247,251.0,1.86,4.504,0,52
1666676490.2,6,41,40.63063525523132,-8.653743576856062,251.0,0.579,7.55,0,52
1666676490.3,6,41,40.63063290784649,-8.653749723783445,251.0,1.74,5.64,0,52
1666676490.4,6,41,40.63063056046133,-8.653755870710395,251.0,4.4,8.051,2,52
1666676490.5,6,41,40.630628213075845,-8.653762017636915,251.0,4.52,0.965,0,52
1666676490.6,6,41,40.63062586569004,-8.653768164563001,251.0,1.04,4.916,0,52
1666676490.7,6,41,40.6306235183039,-8.653774311488654,251.0,0.232,6.248,0,52
1666676490.8,6,41,40.63062117091743,-8.653780458413875,251.0,1.27,8.464,8,52
1666676490.9,6,41,40.63061882353064,-8.653786605338667,251.0,2.55,3.767,8,52
1666676491.0,6,41,40.6306188,-8.653786667,244.4,2.55,7.754,12,52
1666676491.1,6,41,40.63061770488693,-8.653792780520627,244.4,4.98,3.088,2,52
1666676491.2,6,41,40.63061660977353,-8.653798894041053,244.4,6.37,1.306,1,52
1666676491.3,6,41,40.6306155146598,-8.653805007561276,244.4,1.39,2.825,0,52
1666676491.4,6,41,40.630614419545765,-8.6538111210813,244.4,2.2,3.489,9,52
1666676491.5,6,41,40.6306133244314,-8.653817234601126,244.4,4.52,4.603,2,52
1666676491.6,6,41,40.63061222931671,-8.65382334812075,244.4,4.65,0.786,2,52
1666676491.7,6,41,40.6306111342017,-8.653829461640173,244.4,4.96,0.338,2,52
1666676491.8,6,41,40.63061003908638,-8.653835575159395,244.4,5.56,1.143,4,52
1666676491.9,6,41,40.63060894397072,-8.653841688678417,244.4,7.76,0.643,1,52
1666676492.0,6,41,40.630608933,-8.65384175,256.3,7.88,0.445,0,52
1666676492.1,6,41,40.63060891457596,-8.653847406696043,256.3,8.22,0.176,0,52
1666676492.2,6,41,40.63060889615164,-8.653853063392082,256.3,8.11,0.38,1,52
1666676492.3,6,41,40.63060887772703,-8.65385872008812,256.3,7.99,0.324,0,52
1666676492.4,6,41,40.63060885930214,-8.653864376784155,256.3,7.18,1.002,0,52
1666676492.5,6,41,40.630608840877,-8.653870033480185,256.3,6.25,1.832,1,52
1666676492.6,6,41,40.63060882245156,-8.653875690176214,256.3,8.46,0.206,0,52
1666676492.7,6,41,40.63060880402586,-8.653881346872238,256.3,8.11,0.267,0,52
1666676492.8,6,41,40.63060878559988,-8.65388700356826,256.3,7.41,0.723,0,52
1666676492.9,6,41,40.63060876717362,-8.653892660264278,256.3,7.18,0.863,1,52
1666676493.0,6,41,40.630608767,-8.653892717,267.7,3.82,2.057,0,52
1666676493.1,6,41,40.63060802338418,-8.653897221202802,267.7,4.63,2.016,0,52
1666676493.2,6,41,40.63060727976816,-8.653901725405506,267.7,6.37,1.449,0,52
1666676493.3,6,41,40.630606536152,-8.653906229608108,267.7,7.75,0.621,1,52
1666676493.4,6,41,40.63060579253564,-8.65391073381061,267.7,8.34,0.254,1,52
1666676493.5,6,41,40.63060504891911,-8.653915238013012,267.7,7.18,0.428,0,52
1666676493.6,6,41,40.630604305302406,-8.653919742215312,267.7,6.26,0.777,0,52
1666676493.7,6,41,40.63060356168552,-8.653924246417514,267.7,8.11,0.323,0,52
1666676493.8,6,41,40.63060281806848,-8.653928750619615,267.7,8.22,0.147,0,52
1666676493.9,6,41,40.63060207445124,-8.653933254821615,267.7,8.22,0.19,0,52
1666676494.0,6,41,40.630602067,-8.6539333,272.8,8.11,0.292,0,52
1666676494.1,6,41,40.63060329707343,-8.653939931498156,272.8,8.22,0.188,1,52
1666676494.2,6,41,40.63060452714648,-8.653946562996556,272.8,8.0,0.443,0,52
1666676494.3,6,41,40.63060575721915,-8.653953194495198,272.8,6.83,1.197,1,52
1666676494.4,6,41,40.63060698729144,-8.653959825994086,272.8,7.07,0.653,0,52
1666676494.5,6,41,40.63060821736335,-8.653966457493219,272.8,8.11,0.306,0,52
1666676494.6,6,41,40.63060944743489,-8.653973088992593,272.8,3.82,1.186,2,52
1666676494.7,6,41,40.63061067750605,-8.653979720492217,272.8,1.16,5.049,0,52
1666676494.8,6,41,40.630611907576814,-8.653986351992081,272.8,3.01,3.064,0,52
1666676494.9,6,41,40.63061313764722,-8.653992983492191,272.8,1.97,4.601,5,52
1666676495.0,6,41,40.63061315,-8.65399305,283.1,2.32,4.692,0,52
1666676495.1,6,41,40.63061613922415,-8.653998780612762,283.1,2.08,4.628,5,52
1666676495.2,6,41,40.63061912844802,-8.654004511226036,283.1,5.1,3.526,2,52
1666676495.3,6,41,40.63062211767161,-8.654010241839826,283.1,8.11,0.349,0,52
1666676495.4,6,41,40.6306251068949,-8.654015972454127,283.1,8.23,0.14,1,52
1666676495.5,6,41,40.63062809611792,-8.65402170306894,283.1,5.91,0.728,0,52
1666676495.6,6,41,40.63063108534065,-8.654027433684268,283.1,8.34,0.231,0,52
1666676495.7,6,41,40.63063407456311,-8.654033164300108,283.1,8.22,0.118,1,52
1666676495.8,6,41,40.63063706378527,-8.65403889491646,283.1,8.57,0.189,0,52
1666676495.9,6,41,40.63064005300716,-8.654044625533329,283.1,8.46,0.142,0,52
1666676496.0,6,41,40.630640083,-8.654044683,297.3,7.76,0.213,1,52
1666676496.1,6,41,40.63064351073537,-8.654052135804182,297.3,7.65,0.291,0,52
1666676496.2,6,41,40.63064693847025,-8.654059588609128,297.3,7.3,0.415,0,52
1666676496.3,6,41,40.630650366204655,-8.654067041414837,297.3,8.34,0.154,0,52
1666676496.4,6,41,40.63065379393858,-8.654074494221314,297.3,8.0,0.203,0,52
1666676496.5,6,41,40.63065722167202,-8.654081947028555,297.3,6.47,0.554,0,52
1666676496.6,6,41,40.63066064940498,-8.654089399836561,297.3,5.92,2.095,1,52
1666676496.7,6,41,40.63066407713748,-8.654096852645333,297.3,1.74,3.589,0,52
1666676496.8,6,41,40.630667504869486,-8.654104305454869,297.3,7.3,2.016,0,52
1666676496.9,6,41,40.63067093260101,-8.65411175826517,297.3,5.21,0.823,2,52
1666676497.0,6,41,40.630670967,-8.654111833,304.7,7.99,0.339,0,52
1666676497.1,6,41,40.63067556920429,-8.65411907126508,304.7,7.76,0.447,1,52
1666676497.2,6,41,40.630680171408144,-8.654126309531161,304.7,7.88,0.157,1,52
1666676497.3,6,41,40.63068477361153,-8.654133547798239,304.7,8.11,0.355,0,52
1666676497.4,6,41,40.63068937581448,-8.654140786066312,304.7,8.34,0.213,0,52
1666676497.5,6,41,40.63069397801696,-8.654148024335385,304.7,6.37,0.326,0,52
1666676497.6,6,41,40.63069858021901,-8.654155262605455,304.7,5.91,1.608,1,52
1666676497.7,6,41,40.630703182420575,-8.654162500876524,304.7,2.89,0.983,3,52
1666676497.8,6,41,40.63070778462171,-8.654169739148589,304.7,4.98,2.11,0,52
1666676497.9,6,41,40.6307123868224,-8.65417697742165,304.7,6.84,0.834,1,52
1666676498.0,6,41,40.630712433,-8.65417705,316.5,3.36,2.079,3,52
1666676498.1,6,41,40.630718507785495,-8.654183254195019,316.5,4.75,1.906,2,52
1666676498.2,6,41,40.63072458257066,-8.65418945839117,316.5,7.99,0.355,1,52
1666676498.3,6,41,40.6307306573555,-8.654195662588448,316.5,8.22,0.185,0,52
1666676498.4,6,41,40.63073673214,-8.654201866786856,316.5,8.35,0.148,0,52
1666676498.5,6,41,40.630742806924175,-8.654208070986392,316.5,8.34,0.151,0,52
1666676498.6,6,41,40.63074888170802,-8.654214275187055,316.5,6.03,0.528,0,52
1666676498.7,6,41,40.63075495649152,-8.65422047938885,316.5,7.18,0.738,0,52
1666676498.8,6,41,40.630761031274695,-8.654226683591773,316.5,6.83,0.441,0,52
1666676498.9,6,41,40.63076710605755,-8.654232887795823,316.5,6.37,0.89,1,52
1666676499.0,6,41,40.630767167,-8.65423295,324.0,2.08,4.606,0,52
1666676499.1,6,41,40.63077456986105,-8.65423847717157,324.0,0.232,9.638,0,52
1666676499.2,6,41,40.63078197272184,-8.65424400434436,324.0,0.347,11.594,0,52
1666676499.3,6,41,40.63078937558236,-8.654249531518378,324.0,1.04,12.242,18,52
1666676499.4,6,41,40.630796778442615,-8.654255058693622,324.0,1.04,9.78,10,52
1666676499.5,6,41,40.63080418130261,-8.654260585870091,324.0,1.04,10.411,25,52
1666676499.6,6,41,40.63081158416232,-8.654266113047786,324.0,0.811,9.477,12,52
1666676499.7,6,41,40.6308189870218,-8.654271640226705,324.0,0.232,10.79,50,52
1666676499.8,6,41,40.630826389881,-8.65427716740685,324.0,0.232,18.683,50,52
1666676499.9,6,41,40.63083379273994,-8.65428269458822,324.0,0.695,17.239,40,52
1666676500.0,6,41,40.630833867,-8.65428275,332.8,0.463,19.158,60,52
1666676500.1,6,41,40.630841458539706,-8.65428739115926,332.8,0.694,15.591,25,52
1666676500.2,6,41,40.63084905007924,-8.654292032319574,332.8,0.928,18.025,60,52
1666676500.3,6,41,40.63085664161856,-8.654296673480944,332.8,0.695,21.265,40,52
1666676500.4,6,41,40.63086423315772,-8.65430131464337,332.8,0.232,24.265,50,52
1666676500.5,6,41,40.63087182469668,-8.654305955806851,332.8,0.348,23.127,50,52
1666676500.6,6,41,40.630879416235466,-8.654310596971387,332.8,0.579,25.912,79,52
1666676500.7,6,41,40.63088700777405,-8.654315238136977,332.8,0.348,29.044,25,52
1666676500.8,6,41,40.630894599312455,-8.654319879303623,332.8,0.116,31.756,0,52
1666676500.9,6,41,40.63090219085068,-8.654324520471325,332.8,0.116,36.754,66,52
1666676501.0,6,41,40.630902267,-8.654324567,336.6,0.347,32.447,40,52
1666676501.1,6,41,40.63091060393126,-8.654328882522117,336.6,1.04,35.414,80,52
1666676501.2,6,41,40.63091894086236,-8.654333198045315,336.6,0.811,36.019,66,52
1666676501.3,6,41,40.6309272777933,-8.654337513569589,336.6,0.347,31.18,66,52
1666676501.4,6,41,40.63093561472407,-8.65434182909494,336.6,0.116,36.36,75,52
1666676501.5,6,41,40.630943951654686,-8.65434614462137,336.6,0.579,31.89,50,52
1666676501.6,6,41,40.63095228858514,-8.654350460148875,336.6,0.232,33.439,92,52
1666676501.7,6,41,40.63096062551545,-8.65435477567746,336.6,0.116,36.389,50,52
1666676501.8,6,41,40.63096896244558,-8.654359091207121,336.6,0.348,35.109,40,52
1666676501.9,6,41,40.63097729937556,-8.654363406737861,336.6,0.232,37.655,85,52
1666676502.0,6,41,40.630977383,-8.65436345,337.8,0.463,54.583,92,52
1666676502.1,6,41,40.63098586987525,-8.654368155864677,337.8,0.232,51.254,0,52
1666676502.3,6,41,40.63100284362519,-8.654377567597624,337.8,0.58,50.806,16,52
1666676502.4,6,41,40.631011330499874,-8.654382273465892,337.8,0.116,48.868,0,52
1666676502.6,6,41,40.63102830424866,-8.654391685206015,337.8,0.348,55.255,40,52
1666676502.7,6,41,40.63103679112277,-8.654396391077873,337.8,0.348,89.794,93,52
1666676502.8,6,41,40.63104527799669,-8.654401096950922,337.8,0.695,64.979,0,52
1666676502.9,6,41,40.631053764870416,-8.65440580282517,337.8,1.27,37.424,8,52
1666676503.0,6,41,40.63105385,-8.65440585,335.4,0.695,31.108,40,52
1666676503.2,6,41,40.63107151187214,-8.654417511000828,335.4,0.116,35.996,50,52
1666676503.3,6,41,40.63108034280776,-8.654423341503556,335.4,0.116,44.086,75,52
1666676504.1,6,41,40.63114127113591,-8.654464193189249,334.8,0.116,50.535,98,52
1666676505.0,6,41,40.631204183,-8.654510733,334.5,0.116,106.832,95,52
1666676505.9,6,41,40.63128592589531,-8.654554800916594,334.5,0.232,173.497,97,52
1666676506.0,6,41,40.631286017,-8.65455485,336.0,0.116,167.285,0,52
1666676506.4,6,41,40.631322857275336,-8.654577816848017,336.0,0.116,181.805,80,52
1666676506.7,6,41,40.631350487478855,-8.65459504200066,336.0,0.348,166.575,50,52
1666676506.9,6,41,40.63136890761312,-8.654606525443675,336.0,0.579,131.993,83,52
1666676507.0,6,41,40.631369,-8.654606583,334.9,0.232,118.642,33,52
1666676507.1,6,41,40.631378267449776,-8.65461204546539,334.9,0.116,115.281,50,52
1666676507.2,6,41,40.63138753489929,-8.654617507932295,334.9,0.232,114.354,50,52
1666676507.4,6,41,40.63140606979755,-8.654628432870656,334.9,0.116,108.848,50,52
1666676507.5,6,41,40.63141533724629,-8.65463389534211,334.9,0.116,112.633,85,52
1666681748.0,8,9,40.631603517,-8.654860617,158.7,0.116,0.0,0,52
1666681748.4,8,9,40.63158499674983,-8.654847831248315,158.7,0.232,24.855,75,52
1666681748.6,8,9,40.63157573662422,-8.654841438375128,158.7,0.116,33.652,50,52
1666681748.7,8,9,40.63157110656128,-8.654838241939201,158.7,0.232,32.746,33,52
1666681749.1,8,9,40.63155875705778,-8.654829506574425,146.8,0.695,44.099,40,52
1666681749.4,8,9,40.63154962823082,-8.654822575298963,146.8,0.232,54.551,87,52
1666681749.5,8,9,40.63154658528842,-8.65482026487423,146.8,0.579,63.848,68,52
1666681749.6,8,9,40.63154354234596,-8.654817954449708,146.8,0.116,63.1,50,52
1666681749.7,8,9,40.63154049940346,-8.654815644025396,146.8,0.348,55.792,0,52
1666681749.8,8,9,40.63153745646091,-8.654813333601295,146.8,0.348,58.987,25,52
1666681750.1,8,9,40.6315327644704,-8.654810308215328,153.8,0.116,70.819,97,52
1666681750.2,8,9,40.6315311459408,-8.65480961643069,153.8,0.232,72.613,0,52
1666681750.3,8,9,40.63152952741118,-8.654808924646083,153.8,0.464,73.96,20,52
1666681750.4,8,9,40.63152790888154,-8.654808232861512,153.8,0.231,65.549,0,52
1666681750.5,8,9,40.631526290351935,-8.654807541076973,153.8,0.116,64.546,50,52
1666681750.7,8,9,40.63152305329268,-8.654806157507997,153.8,1.74,30.803,11,52
1666681750.8,8,9,40.63152143476304,-8.654805465723559,153.8,2.55,30.524,26,52
1666681750.9,8,9,40.6315198162334,-8.654804773939155,153.8,1.39,20.397,29,52
1666681751.0,8,9,40.6315198,-8.654804767,153.6,1.39,12.151,14,52
1666681751.1,8,9,40.63151956692641,-8.654805125822344,153.6,1.27,8.947,21,52
1666681751.2,8,9,40.63151933385282,-8.654805484644687,153.6,1.04,7.6,18,52
1666681751.3,8,9,40.63151910077923,-8.654805843467027,153.6,1.04,7.205,25,52
1666681751.5,8,9,40.63151863463204,-8.654806561111702,153.6,0.579,11.717,50,52
1666681751.6,8,9,40.631518401558445,-8.654806919934034,153.6,0.579,17.076,83,52
1666681751.7,8,9,40.63151816848484,-8.654807278756365,153.6,0.811,19.775,53,52
1666681751.8,8,9,40.631517935411246,-8.654807637578692,153.6,0.347,21.014,40,52
1666681751.9,8,9,40.631517702337646,-8.654807996401018,153.6,0.463,21.218,55,52
1666681752.0,8,9,40.6315177,-8.654808,153.6,0.348,21.669,82,52
1666681752.1,8,9,40.631517611210064,-8.654808597445305,153.6,0.348,33.14,92,52
1666681752.2,8,9,40.63151752242012,-8.654809194890609,153.6,2.43,18.929,36,52
1666681752.3,8,9,40.63151743363017,-8.654809792335913,153.6,1.62,10.681,39,52
1666681752.4,8,9,40.63151734484022,-8.654810389781215,153.6,0.811,9.582,46,52
1666681752.5,8,9,40.63151725605027,-8.654810987226513,153.6,0.463,12.671,50,52
1666681752.6,8,9,40.63151716726031,-8.654811584671812,153.6,0.116,14.868,50,52
1666681752.8,8,9,40.63151698968039,-8.654812779562404,153.6,0.116,29.401,66,52
1666681753.0,8,9,40.6315169,-8.654813383,153.6,1.74,29.559,75,52
1666681753.1,8,9,40.63151692586007,-8.65481369753836,153.6,1.16,20.556,0,52
1666681753.2,8,9,40.63151695172014,-8.654814012076718,153.6,1.16,13.24,16,52
1666681753.3,8,9,40.631516977580205,-8.654814326615078,153.6,1.51,31.383,62,52
1666681753.4,8,9,40.63151700344027,-8.654814641153438,153.6,1.27,16.763,38,52
1666681753.5,8,9,40.63151702930034,-8.654814955691798,153.6,0.348,23.855,50,52
1666681753.6,8,9,40.6315170551604,-8.65481527023016,153.6,0.579,24.043,50,52
1666681753.7,8,9,40.63151708102047,-8.654815584768519,153.6,1.39,22.266,80,52
1666681753.8,8,9,40.63151710688054,-8.65481589930688,153.6,0.116,22.243,50,52
1666681755.2,8,9,40.63151760486353,-8.654818610949691,153.6,1.04,59.464,88,52
1666681755.4,8,9,40.63151792672706,-8.654819054899388,153.6,1.27,50.969,70,52
1666681755.5,8,9,40.631518087658826,-8.654819276874237,153.6,0.579,38.97,37,52
1666681755.6,8,9,40.63151824859059,-8.654819498849086,153.6,0.347,42.935,66,52
1666681755.7,8,9,40.631518409522336,-8.654819720823939,153.6,0.116,48.819,66,52
1666681755.8,8,9,40.63151857045411,-8.654819942798792,153.6,0.231,48.472,50,52
1666681755.9,8,9,40.63151873138587,-8.654820164773644,153.6,1.04,45.763,83,52
1666681756.0,8,9,40.631518733,-8.654820167,153.6,0.347,45.521,0,52
1666681756.1,8,9,40.63151858694056,-8.65482019286007,153.6,0.347,43.192,0,52
1666681756.2,8,9,40.63151844088112,-8.654820218720142,153.6,1.51,23.064,53,52
1666681756.3,8,9,40.63151829482166,-8.65482024458021,153.6,0.579,21.83,61,52
1666681757.1,8,9,40.6315175113393,-8.654820705215414,153.6,0.116,34.878,98,52
1666681757.2,8,9,40.631517605678624,-8.654821010430828,153.6,0.232,33.108,33,52
1666681757.3,8,9,40.63151770001793,-8.654821315646245,153.6,2.08,14.202,0,52
1666681757.4,8,9,40.63151779435723,-8.65482162086166,153.6,1.62,9.648,12,52
1666681757.5,8,9,40.63151788869654,-8.654821926077078,153.6,1.27,11.205,31,52
1666681757.7,8,9,40.63151807737516,-8.654822536507917,153.6,0.116,17.125,50,52
1666681757.8,8,9,40.63151817171447,-8.654822841723336,153.6,0.116,19.398,95,52
1666681758.1,8,9,40.631518141140255,-8.65482349217423,153.6,0.116,34.879,88,52
1666681758.2,8,9,40.63151801528052,-8.65482383434846,153.6,0.232,31.149,0,52
1666681758.3,8,9,40.63151788942077,-8.654824176522686,153.6,0.116,35.829,50,52
1666681759.0,8,9,40.631517133,-8.654826233,155.6,0.116,37.306,98,52
1666681759.2,8,9,40.63151777317546,-8.654824438777329,155.6,0.348,68.974,94,52
1666681759.3,8,9,40.631518093263175,-8.654823541665978,155.6,0.231,61.144,0,52
1666681759.4,8,9,40.63151841335089,-8.65482264455462,155.6,0.348,60.333,25,52
1666681759.5,8,9,40.63151873343859,-8.654821747443254,155.6,0.463,49.212,20,52
1666681760.0,8,9,40.631520017,-8.65481815,155.6,0.116,81.013,90,52
1666681760.1,8,9,40.63152062554404,-8.65481817586007,155.6,0.927,89.183,85,52
1666681760.2,8,9,40.63152123408809,-8.65481820172014,155.6,1.51,42.947,0,52
1666681760.3,8,9,40.63152184263214,-8.65481822758021,155.6,1.62,20.882,22,52
1666681760.4,8,9,40.63152245117619,-8.654818253440279,155.6,0.927,17.37,20,52
1666681760.5,8,9,40.63152305972024,-8.65481827930035,155.6,2.32,8.111,31,52
1666681760.6,8,9,40.63152366826428,-8.654818305160422,155.6,1.85,8.782,30,52
1666681760.7,8,9,40.63152427680832,-8.654818331020493,155.6,1.62,4.988,36,52
1666681760.8,8,9,40.63152488535237,-8.654818356880567,155.6,0.579,4.797,37,52
1666681761.1,8,9,40.63152542042202,-8.65481835713993,155.6,1.39,13.362,57,52
1666681761.2,8,9,40.63152534084404,-8.65481833127986,155.6,0.694,10.863,14,52
1666681761.3,8,9,40.631525261266056,-8.654818305419791,155.6,0.696,19.001,76,52
1666681761.4,8,9,40.63152518168808,-8.654818279559722,155.6,0.927,16.898,33,52
1666681761.5,8,9,40.63152510211009,-8.654818253699652,155.6,1.04,21.614,52,52
1666681761.7,8,9,40.63152494295412,-8.654818201979513,155.6,0.232,30.766,66,52
1666681761.9,8,9,40.63152478379816,-8.654818150259374,155.6,0.579,31.086,50,52
1666681762.0,8,9,40.631524783,-8.65481815,155.6,0.812,22.976,72,52
1666681762.1,8,9,40.63152492362108,-8.654818179633644,155.6,0.811,20.526,36,52
1666681762.2,8,9,40.63152506424215,-8.654818209267287,155.6,0.811,35.748,73,52
1666681762.3,8,9,40.63152520486321,-8.65481823890093,155.6,1.39,25.276,40,52
1666681762.4,8,9,40.63152534548427,-8.654818268534571,155.6,0.116,24.523,50,52
1666681762.5,8,9,40.63152548610533,-8.654818298168214,155.6,0.58,25.117,28,52
1666681762.6,8,9,40.6315256267264,-8.654818327801857,155.6,0.579,21.323,72,52
1666681762.7,8,9,40.63152576734747,-8.654818357435499,155.6,2.78,17.946,25,52
1666681762.8,8,9,40.63152590796854,-8.654818387069142,155.6,2.9,9.063,13,52
1666681762.9,8,9,40.631526048589606,-8.654818416702785,155.6,1.62,6.765,22,52
1666681763.5,8,9,40.63152712269345,-8.654817131210692,155.6,1.16,16.552,83,52
1666681763.6,8,9,40.631527337232136,-8.654816874052825,155.6,0.695,16.874,0,52
1666681763.7,8,9,40.63152755177081,-8.654816616894957,155.6,1.16,13.526,37,52
1666681763.8,8,9,40.6315277663095,-8.654816359737085,155.6,1.04,10.799,50,52
1666681763.9,8,9,40.63152798084819,-8.654816102579215,155.6,1.04,18.626,70,52
1666681764.0,8,9,40.631527983,-8.6548161,155.6,0.116,19.195,0,52
1666681764.1,8,9,40.63152809032484,-8.654815977913835,155.6,0.58,21.928,16,52
1666681764.2,8,9,40.63152819764968,-8.654815855827668,155.6,2.08,18.083,68,52
1666681764.3,8,9,40.63152830497452,-8.654815733741502,155.6,2.32,8.558,16,52
1666681764.4,8,9,40.63152841229936,-8.654815611655337,155.6,1.74,5.146,21,52
1666681764.5,8,9,40.63152851962419,-8.65481548956917,155.6,0.927,6.513,20,52
1666681764.6,8,9,40.63152862694903,-8.654815367483003,155.6,0.116,6.127,66,52
1666681764.8,8,9,40.63152884159871,-8.65481512331067,155.6,0.58,10.742,84,52
1666681764.9,8,9,40.63152894892355,-8.6548150012245,155.6,2.09,15.938,43,52
1666681765.0,8,9,40.63152895,-8.654815,155.6,1.27,11.937,38,52
1666681765.1,8,9,40.63152808618488,-8.654814363709068,155.6,1.51,7.599,35,52
1666681765.2,8,9,40.63152722236976,-8.654813727418155,155.6,2.43,5.44,12,52
1666681765.3,8,9,40.631526358554616,-8.654813091127258,155.6,1.74,4.862,16,52
1666681765.4,8,9,40.63152549473949,-8.654812454836375,155.6,0.348,8.161,0,52
1666681765.5,8,9,40.631524630924346,-8.654811818545511,155.6,0.695,12.164,45,52
1666681765.6,8,9,40.631523767109215,-8.654811182254663,155.6,0.927,9.726,50,52
1666681765.7,8,9,40.63152290329407,-8.654810545963832,155.6,0.347,11.797,83,52
1666681765.8,8,9,40.63152203947892,-8.654809909673016,155.6,0.58,20.088,77,52
1666681765.9,8,9,40.63152117566376,-8.654809273382217,155.6,1.62,16.44,51,52
1666681766.0,8,9,40.631521167,-8.654809267,150.5,1.74,10.332,57,52
1666681766.1,8,9,40.63152078586919,-8.654808983982063,150.5,0.694,10.06,14,52
1666681766.2,8,9,40.63152040473838,-8.65480870096413,150.5,1.62,9.497,36,52
1666681766.3,8,9,40.63152002360757,-8.6548084179462,150.5,2.43,6.143,22,52
1666681766.4,8,9,40.631519642476746,-8.654808134928272,150.5,2.55,6.786,21,52
1666681766.5,8,9,40.63151926134592,-8.65480785191035,150.5,0.695,7.756,14,52
1666681766.7,8,9,40.63151849908429,-8.654807285874512,150.5,0.696,15.477,33,52
1666681766.8,8,9,40.63151811795348,-8.654807002856597,150.5,0.116,15.338,0,52
1666681766.9,8,9,40.63151773682265,-8.654806719838687,150.5,0.116,33.342,97,52
1666681767.5,8,9,40.63151131459709,-8.65480014099519,150.5,0.116,66.673,83,52
1666681767.7,8,9,40.63150874723581,-8.654797510593621,150.5,0.232,67.632,33,52
1666681767.8,8,9,40.63150746355516,-8.654796195392912,150.5,0.116,73.784,50,52
1666681768.0,8,9,40.631506167,-8.654794867,150.4,0.232,73.411,33,52
1666681768.1,8,9,40.63150555656917,-8.654794395303432,150.4,0.116,74.775,0,52
1666681768.2,8,9,40.63150494613833,-8.654793923606874,150.4,0.116,75.335,0,52
1666681768.5,8,9,40.63150311484581,-8.654792508517252,150.4,1.04,121.086,79,52
1666681768.6,8,9,40.63150250441497,-8.65479203682073,150.4,2.32,46.756,42,52
1666681768.7,8,9,40.63150189398412,-8.654791565124215,150.4,2.2,17.067,42,52
1666681768.8,8,9,40.63150128355328,-8.65479109342771,150.4,1.62,7.997,17,52
1666681769.0,8,9,40.631500667,-8.654790617,150.4,0.811,13.745,36,52
1666681769.1,8,9,40.63149838620837,-8.654786493816705,150.4,2.55,6.553,42,52
1666681769.2,8,9,40.6314961054166,-8.654782370633692,150.4,0.464,10.286,20,52
1666681769.3,8,9,40.63149382462466,-8.654778247450961,150.4,0.116,14.052,0,52
1666681769.4,8,9,40.63149154383258,-8.654774124268512,150.4,0.927,21.256,84,52
1666681769.5,8,9,40.63148926304035,-8.654770001086343,150.4,2.43,11.882,0,52
1666681769.6,8,9,40.63148698224799,-8.654765877904458,150.4,0.463,13.168,0,52
1666681769.7,8,9,40.63148470145548,-8.654761754722854,150.4,0.696,15.066,14,52
1666681769.8,8,9,40.63148242066281,-8.654757631541528,150.4,1.39,11.354,63,52
1666681769.9,8,9,40.63148013987,-8.654753508360487,150.4,1.62,11.249,22,52
1666681770.0,8,9,40.631480117,-8.654753467,142.5,0.232,15.086,50,52
1666681770.1,8,9,40.631477412569375,-8.654749371563474,142.5,3.13,6.832,22,52
1666681770.2,8,9,40.6314747081386,-8.65474527612728,142.5,1.27,6.22,8,52
1666681770.3,8,9,40.63147200370767,-8.654741180691415,142.5,0.232,8.339,50,52
1666681770.4,8,9,40.63146929927661,-8.654737085255883,142.5,1.62,8.44,65,52
1666681770.5,8,9,40.6314665948454,-8.654732989820683,142.5,0.579,14.655,50,52
1666681770.6,8,9,40.63146389041405,-8.654728894385816,142.5,0.116,20.794,75,52
1666681770.7,8,9,40.63146118598254,-8.65472479895128,142.5,0.811,18.719,36,52
1666681770.8,8,9,40.6314584815509,-8.654720703517075,142.5,0.811,15.009,66,52
1666681770.9,8,9,40.63145577711912,-8.6547166080832,142.5,1.62,18.276,54,52
1666681771.0,8,9,40.63145575,-8.654716567,143.5,2.66,8.275,20,52
1666681771.1,8,9,40.631452065217495,-8.654713599861633,143.5,0.347,9.32,0,52
