timestamp,edge,lat,long,head,time,bitrate_p15,jitter_p15,lost_p15
1663856622.0,"(1800927808, 5244033276, 0)",40.643983333,-8.657303333,34.10050826395059,14:23,1.39,12.292,33
1663856622.0,"(1800927808, 5244033276, 0)",40.643983333,-8.657303333,34.10050826395059,14:23,1.39,12.292,33
1663856622.0,"(1800927808, 5244033276, 0)",40.643983333,-8.657303333,34.10050826395059,14:23,1.39,12.292,33
1663856622.1,"(5244033276, 1800927808, 0)",40.643985552748426,-8.657299633456628,34.10050826395059,14:23,0.579,13.328,16
1663856622.1,"(5244033276, 1800927808, 0)",40.643985552748426,-8.657299633456628,34.10050826395059,14:23,0.579,13.328,16
1663856622.2,"(1800927808, 5244033276, 0)",40.64398777249672,-8.657295933913009,34.10050826395059,14:23,1.16,8.561,52
1663856622.2,"(1800927808, 5244033276, 0)",40.64398777249672,-8.657295933913009,34.10050826395059,14:23,1.16,8.561,52
1663856622.3,"(1800927808, 5244033276, 0)",40.64398999224491,-8.657292234369145,34.10050826395059,14:23,0.348,15.129,25
1663856622.3,"(1800927808, 5244033276, 0)",40.64398999224491,-8.657292234369145,34.10050826395059,14:23,0.348,15.129,25
1663856622.4,"(1800927808, 5244033276, 0)",40.64399221199297,-8.657288534825033,34.10050826395059,14:23,0.116,14.735,50
1663856622.4,"(1800927808, 5244033276, 0)",40.64399221199297,-8.657288534825033,34.10050826395059,14:23,0.116,14.735,50
1663856622.5,"(5244033276, 1800927808, 0)",40.64399443174093,-8.657284835280677,34.10050826395059,14:23,0.464,20.512,33
1663856622.5,"(5244033276, 1800927808, 0)",40.64399443174093,-8.657284835280677,34.10050826395059,14:23,0.464,20.512,33
1663856622.6,"(1800927808, 5244033276, 0)",40.64399665148875,-8.657281135736074,34.10050826395059,14:23,1.62,30.762,80
1663856622.6,"(1800927808, 5244033276, 0)",40.64399665148875,-8.657281135736074,34.10050826395059,14:23,1.62,30.762,80
1663856622.7,"(5244033276, 1800927808, 0)",40.64399887123646,-8.657277436191226,34.10050826395059,14:23,0.579,27.89,37
1663856622.7,"(5244033276, 1800927808, 0)",40.64399887123646,-8.657277436191226,34.10050826395059,14:23,0.579,27.89,37
1663856622.8,"(1800927808, 5244033276, 0)",40.64400109098406,-8.65727373664613,34.10050826395059,14:23,1.74,15.486,67
1663856622.8,"(1800927808, 5244033276, 0)",40.64400109098406,-8.65727373664613,34.10050826395059,14:23,1.74,15.486,67
1663856622.9,"(1800927808, 5244033276, 0)",40.644003310731534,-8.657270037100789,34.10050826395059,14:23,2.2,9.998,53
1663856622.9,"(1800927808, 5244033276, 0)",40.644003310731534,-8.657270037100789,34.10050826395059,14:23,2.2,9.998,53
1663856623.0,"(5244033276, 1800927808, 0)",40.644003333,-8.65727,41.627287136147345,14:23,1.16,8.908,28
1663856623.1,"(5244033276, 1800927808, 0)",40.644005922780494,-8.65726593042468,41.627287136147345,14:23,0.463,14.241,20
1663856623.2,"(5244033276, 1800927808, 0)",40.644008512560816,-8.657261860849045,41.627287136147345,14:23,2.43,7.951,41
1663856623.3,"(5244033276, 1800927808, 0)",40.64401110234102,-8.657257791273093,41.627287136147345,14:23,0.116,11.615,0
1663856623.4,"(1800927808, 5244033276, 0)",40.644013692121064,-8.657253721696824,41.627287136147345,14:23,1.16,17.299,50
1663856623.5,"(1800927808, 5244033276, 0)",40.64401628190098,-8.65724965212024,41.627287136147345,14:23,1.51,12.913,27
1663856623.6,"(5244033276, 1800927808, 0)",40.64401887168075,-8.657245582543341,41.627287136147345,14:23,3.01,8.623,27
1663856623.7,"(5244033276, 1800927808, 0)",40.644021461460376,-8.657241512966127,41.627287136147345,14:23,2.9,6.679,13
1663856623.8,"(1800927808, 5244033276, 0)",40.644024051239846,-8.657237443388595,41.627287136147345,14:23,1.97,4.777,32
1663856623.9,"(5244033276, 1800927808, 0)",40.64402664101919,-8.65723337381075,41.627287136147345,14:23,1.74,4.631,21
1663856624.0,"(5244033276, 1800927808, 0)",40.644026667,-8.657233333,51.77236150087032,14:23,2.55,5.817,21
1663856624.0,"(5244033276, 1800927808, 0)",40.644026667,-8.657233333,51.77236150087032,14:23,2.55,5.817,21
1663856624.0,"(5244033276, 1800927808, 0)",40.644026667,-8.657233333,51.77236150087032,14:23,2.55,5.817,21
1663856624.0,"(5244033276, 1800927808, 0)",40.644026667,-8.657233333,51.77236150087032,14:23,2.55,5.817,21
1663856624.1,"(1800927808, 5244033276, 0)",40.64402925666947,-8.657228523582612,51.77236150087032,14:23,3.71,2.734,21
1663856624.1,"(1800927808, 5244033276, 0)",40.64402925666947,-8.657228523582612,51.77236150087032,14:23,3.71,2.734,21
1663856624.2,"(5244033276, 1800927808, 0)",40.64403184633873,-8.657223714164846,51.77236150087032,14:23,3.36,3.338,17
1663856624.2,"(5244033276, 1800927808, 0)",40.64403184633873,-8.657223714164846,51.77236150087032,14:23,3.36,3.338,17
1663856624.3,"(1800927808, 5244033276, 0)",40.6440344360078,-8.657218904746712,51.77236150087032,14:23,4.17,2.708,18
1663856624.3,"(1800927808, 5244033276, 0)",40.6440344360078,-8.657218904746712,51.77236150087032,14:23,4.17,2.708,18
1663856624.4,"(5244033276, 1800927808, 0)",40.64403702567665,-8.657214095328202,51.77236150087032,14:23,1.51,4.121,13
1663856624.4,"(5244033276, 1800927808, 0)",40.64403702567665,-8.657214095328202,51.77236150087032,14:23,1.51,4.121,13
1663856624.5,"(5244033276, 1800927808, 0)",40.644039615345335,-8.657209285909321,51.77236150087032,14:23,2.32,3.797,33
1663856624.5,"(5244033276, 1800927808, 0)",40.644039615345335,-8.657209285909321,51.77236150087032,14:23,2.32,3.797,33
1663856624.6,"(1800927808, 5244033276, 0)",40.64404220501379,-8.657204476490064,51.77236150087032,14:23,3.94,4.703,15
1663856624.6,"(1800927808, 5244033276, 0)",40.64404220501379,-8.657204476490064,51.77236150087032,14:23,3.94,4.703,15
1663856624.7,"(1800927808, 5244033276, 0)",40.64404479468206,-8.657199667070435,51.77236150087032,14:23,3.71,2.33,17
1663856624.7,"(1800927808, 5244033276, 0)",40.64404479468206,-8.657199667070435,51.77236150087032,14:23,3.71,2.33,17
1663856624.8,"(1800927808, 5244033276, 0)",40.64404738435013,-8.657194857650433,51.77236150087032,14:23,3.94,1.84,19
1663856624.8,"(1800927808, 5244033276, 0)",40.64404738435013,-8.657194857650433,51.77236150087032,14:23,3.94,1.84,19
1663856624.9,"(1800927808, 5244033276, 0)",40.644049974017996,-8.657190048230058,51.77236150087032,14:23,2.43,2.466,22
1663856624.9,"(1800927808, 5244033276, 0)",40.644049974017996,-8.657190048230058,51.77236150087032,14:23,2.43,2.466,22
1663856625.0,"(5244033276, 1800927808, 0)",40.64405,-8.65719,50.12287515694146,14:23,3.36,2.75,21
1663856625.1,"(5244033276, 1800927808, 0)",40.644053144606545,-8.657184450629718,50.12287515694146,14:23,4.4,1.508,15
1663856625.2,"(1800927808, 5244033276, 0)",40.644056289212834,-8.657178901258913,50.12287515694146,14:23,2.78,1.811,20
1663856625.3,"(1800927808, 5244033276, 0)",40.64405943381886,-8.657173351887586,50.12287515694146,14:23,1.74,3.919,34
1663856625.4,"(1800927808, 5244033276, 0)",40.64406257842462,-8.657167802515733,50.12287515694146,14:23,2.55,6.528,29
1663856625.5,"(5244033276, 1800927808, 0)",40.644065723030096,-8.65716225314336,50.12287515694146,14:23,1.39,7.266,40
1663856625.6,"(1800927808, 5244033276, 0)",40.64406886763533,-8.657156703770465,50.12287515694146,14:23,1.62,6.635,64
1663856625.7,"(1800927808, 5244033276, 0)",40.64407201224027,-8.657151154397045,50.12287515694146,14:23,2.43,6.603,57
1663856625.8,"(5244033276, 1800927808, 0)",40.64407515684498,-8.657145605023103,50.12287515694146,14:23,2.78,3.945,33
1663856625.9,"(1800927808, 5244033276, 0)",40.6440783014494,-8.657140055648638,50.12287515694146,14:23,2.66,1.91,25
1663856626.0,"(5244033276, 1800927808, 0)",40.644078333,-8.65714,54.74341371671221,14:23,6.14,2.523,15
1663856626.1,"(5244033276, 1800927808, 0)",40.64408203265463,-8.657133895692866,54.74341371671221,14:23,8.11,0.436,4
1663856626.2,"(1800927808, 5244033276, 0)",40.64408573230894,-8.657127791385054,54.74341371671221,14:23,8.34,0.166,0
1663856626.3,"(5244033276, 1800927808, 0)",40.64408943196292,-8.657121687076568,54.74341371671221,14:23,4.29,1.754,0
1663856626.4,"(1800927808, 5244033276, 0)",40.64409313161659,-8.657115582767403,54.74341371671221,14:23,1.74,4.141,0
1663856626.5,"(5244033276, 1800927808, 0)",40.64409683126993,-8.657109478457562,54.74341371671221,14:23,0.348,7.621,0
1663856626.6,"(5244033276, 1800927808, 0)",40.644100530922955,-8.657103374147043,54.74341371671221,14:23,0.463,12.274,0
1663856626.7,"(1800927808, 5244033276, 0)",40.64410423057564,-8.657097269835848,54.74341371671221,14:23,1.74,20.68,70
1663856626.8,"(1800927808, 5244033276, 0)",40.64410793022804,-8.657091165523978,54.74341371671221,14:23,0.116,20.602,50
1663856626.9,"(1800927808, 5244033276, 0)",40.644111629880086,-8.65708506121143,54.74341371671221,14:23,0.348,26.029,50
1663856627.0,"(5244033276, 1800927808, 0)",40.644111667,-8.657085,53.35343640248499,14:23,0.463,25.069,50
1663856627.1,"(5244033276, 1800927808, 0)",40.64411536654363,-8.657078710676867,53.35343640248499,14:23,0.463,28.312,90
1663856627.2,"(5244033276, 1800927808, 0)",40.64411906608693,-8.657072421353037,53.35343640248499,14:23,2.09,12.9,28
1663856627.3,"(5244033276, 1800927808, 0)",40.64412276562988,-8.65706613202851,53.35343640248499,14:23,2.32,12.627,25
1663856627.4,"(5244033276, 1800927808, 0)",40.64412646517249,-8.657059842703285,53.35343640248499,14:23,2.55,6.347,15
1663856627.5,"(5244033276, 1800927808, 0)",40.64413016471475,-8.657053553377361,53.35343640248499,14:23,4.29,3.28,7
1663856627.6,"(1800927808, 5244033276, 0)",40.64413386425668,-8.657047264050744,53.35343640248499,14:23,3.59,1.864,8
1663856627.7,"(5244033276, 1800927808, 0)",40.644137563798274,-8.657040974723426,53.35343640248499,14:23,5.33,1.448,8
1663856627.8,"(5244033276, 1800927808, 0)",40.64414126333952,-8.657034685395413,53.35343640248499,14:23,6.26,1.518,6
1663856627.9,"(1800927808, 5244033276, 0)",40.64414496288042,-8.657028396066703,53.35343640248499,14:23,8.22,0.452,0
1663856628.0,"(1800927808, 5244033276, 0)",40.644145,-8.657028333,51.49179415467745,14:23,7.88,0.395,0
1663856628.1,"(1800927808, 5244033276, 0)",40.644148884559634,-8.65702148885091,51.49179415467745,14:23,8.11,0.284,0
1663856628.2,"(1800927808, 5244033276, 0)",40.64415276911888,-8.657014644701023,51.49179415467745,14:23,6.72,0.564,1
1663856628.3,"(1800927808, 5244033276, 0)",40.644156653677705,-8.65700780055034,51.49179415467745,14:23,5.91,1.714,3
1663856628.4,"(1800927808, 5244033276, 0)",40.64416053823613,-8.65700095639886,51.49179415467745,14:23,4.17,1.958,5
1663856628.5,"(5244033276, 1800927808, 0)",40.64416442279416,-8.656994112246585,51.49179415467745,14:23,6.26,2.231,3
1663856628.6,"(1800927808, 5244033276, 0)",40.64416830735177,-8.656987268093511,51.49179415467745,14:23,3.48,2.008,6
