timestamp,edge,lat,long,head,time,bitrate_cell,jitter_cell,lost_cell
1663856350.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,16.0,0.747,0
1663856350.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,15.9,0.832,0
1663856350.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,16.4,0.769,0
1663856350.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,17.5,0.468,0
1663856350.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,16.2,0.942,0
1663856350.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,17.0,0.774,0
1663856350.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,16.7,0.82,0
1663856350.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,17.9,0.694,0
1663856351.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.4,0.749,0
1663856351.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.5,0.543,0
1663856351.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.5,0.747,0
1663856351.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.5,0.335,0
1663856351.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.7,0.812,0
1663856351.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.9,0.702,88
1663856351.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.6,0.771,0
1663856351.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.4,0.767,0
1663856351.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.5,0.784,0
1663856351.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.4,0.67,0
1663856352.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.1,0.745,0
1663856352.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.1,0.46,0
1663856352.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.5,0.752,0
1663856352.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.3,0.949,0
1663856352.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.4,0.719,0
1663856352.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.7,0.853,0
1663856352.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.2,0.625,0
1663856352.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,18.2,0.58,0
1663856352.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.7,0.747,0
1663856352.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.3,0.756,0
1663856353.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,15.9,0.679,0
1663856353.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,17.2,0.548,0
1663856353.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,16.5,0.83,0
1663856353.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,15.6,0.705,0
1663856353.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,14.7,0.834,0
1663856353.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,14.1,0.722,0
1663856353.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,17.1,0.778,0
1663856353.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,15.2,0.663,0
1663856353.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,16.9,0.833,0
1663856353.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,15.7,0.732,0
1663856354.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.6,0.676,0
1663856354.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.4,0.615,0
1663856354.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.4,0.771,0
1663856354.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.9,1.003,0
1663856354.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,19.3,0.648,0
1663856354.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,18.2,0.873,0
1663856354.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.2,0.774,0
1663856354.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,20.1,5.063,84
1663856354.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.2,0.872,0
1663856354.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.4,0.98,0
1663856355.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,18.6,0.761,0
1663856355.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.3,0.767,0
1663856355.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.6,0.806,0
1663856355.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.2,0.671,0
1663856355.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.6,0.787,0
1663856355.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.4,0.614,0
1663856355.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.8,0.804,0
1663856355.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,11.3,0.628,0
1663856355.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.4,0.669,0
1663856355.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.2,0.682,0
1663856356.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.0,0.678,0
1663856356.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.6,0.817,0
1663856356.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.8,0.92,0
1663856356.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.6,0.781,0
1663856356.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.1,0.753,0
1663856356.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.0,0.787,0
1663856356.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,12.8,1.095,0
1663856356.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,7.64,0.913,0
1663856356.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,9.48,0.975,0
1663856356.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,12.4,0.587,0
1663856357.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,9.48,1.123,0
1663856357.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.4,0.714,0
1663856357.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.6,0.914,0
1663856357.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.0,0.61,0
1663856357.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,11.3,1.116,0
1663856357.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.7,0.772,0
1663856357.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,12.8,0.87,0
1663856357.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.3,1.411,0
1663856357.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,8.15,1.033,0
1663856357.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,12.7,0.747,0
1663856358.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,12.8,2.978,90
1663856358.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,11.5,1.194,0
1663856358.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,10.4,0.868,0
1663856358.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,9.68,1.168,0
1663856358.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,19.0,0.848,0
1663856358.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,13.8,1.23,0
1663856358.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,14.9,0.682,0
1663856358.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,12.1,1.055,0
1663856358.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,15.9,0.7,0
1663856358.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,0.0,14:19,16.7,0.614,0
1663856359.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,12.4,0.585,0
1663856359.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.4,0.632,0
1663856359.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,12.5,0.861,0
1663856359.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.1,0.526,0
1663856359.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.4,0.849,0
1663856359.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.3,0.615,0
1663856359.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.7,0.815,0
1663856359.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.0,0.737,0
1663856359.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.3,0.644,0
1663856359.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.4,1.715,91
1663856360.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.9,0.911,0
1663856360.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.5,0.738,0
1663856360.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.8,0.754,0
1663856360.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.3,0.849,0
1663856360.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.7,0.674,0
1663856360.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.8,0.583,0
1663856360.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,10.6,1.161,0
1663856360.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,20.0,0.691,0
1663856360.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.8,0.668,0
1663856360.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.5,0.743,0
1663856361.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.1,0.673,0
1663856361.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.5,0.757,0
1663856361.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,12.7,0.895,0
1663856361.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,19.2,0.678,0
1663856361.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.9,0.537,0
1663856361.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.0,0.59,0
1663856361.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.3,0.994,0
1663856361.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.7,0.956,0
1663856361.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.3,0.727,0
1663856361.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.4,0.829,0
1663856364.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.3,0.86,0
1663856364.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,19.0,0.758,0
1663856364.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.9,1.001,0
1663856364.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.4,0.746,0
1663856364.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.4,0.564,0
1663856364.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.2,0.574,0
1663856364.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.1,0.968,0
1663856364.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.0,0.543,0
1663856364.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.6,0.749,0
1663856364.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.8,1.012,0
1663856365.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,20.1,3.298,85
1663856365.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.4,0.834,0
1663856365.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.5,0.569,0
1663856365.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.7,0.672,0
1663856365.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.0,0.578,0
1663856365.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,21.0,0.56,0
1663856365.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.1,0.707,0
1663856365.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.1,0.881,0
1663856365.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.3,0.816,0
1663856365.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.2,0.754,0
1663856366.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.8,0.823,0
1663856366.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.2,0.711,0
1663856366.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.3,0.746,0
1663856366.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.9,0.661,0
1663856366.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.9,0.728,0
1663856366.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.4,0.879,0
1663856366.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.0,0.68,0
1663856366.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.6,0.694,0
1663856366.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.6,0.766,0
1663856366.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.2,0.759,0
1663856367.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.7,0.579,0
1663856367.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.7,0.871,0
1663856367.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.6,0.813,0
1663856367.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,12.9,0.957,0
1663856367.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,11.7,0.855,0
1663856367.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.9,0.65,0
1663856367.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.5,0.7,0
1663856367.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.4,0.788,0
1663856367.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.0,0.687,0
1663856367.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.2,0.718,0
1663856368.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.1,0.88,0
1663856368.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.5,0.7,0
1663856368.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.3,1.098,87
1663856368.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.8,0.528,0
1663856368.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.6,0.766,0
1663856368.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.1,0.643,0
1663856368.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.2,0.845,0
1663856368.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.5,1.132,0
1663856368.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,18.2,0.741,0
1663856368.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.8,0.777,0
1663856369.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.3,0.835,0
1663856369.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.8,0.836,0
1663856369.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,11.7,0.982,0
1663856369.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,20.7,0.656,0
1663856369.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.9,0.581,0
1663856369.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.7,0.545,0
1663856369.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.5,0.816,0
1663856369.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,9.78,1.047,0
1663856369.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.9,0.813,0
1663856369.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,9.37,0.769,0
1663856370.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.4,0.518,0
1663856370.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.7,0.78,0
1663856370.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.9,0.849,0
1663856370.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.2,0.716,0
1663856370.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.3,0.633,0
1663856370.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.7,0.58,0
1663856370.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.7,0.775,0
1663856370.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.6,0.609,0
1663856370.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.3,0.718,0
1663856370.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.4,0.751,0
1663856371.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.0,4.612,87
1663856371.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.5,0.725,0
1663856371.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.7,0.428,0
1663856371.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.5,0.706,0
1663856371.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.8,0.73,0
1663856371.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.0,0.646,0
1663856371.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.7,1.078,0
1663856371.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.3,0.608,0
1663856371.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.3,0.689,0
1663856371.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.2,0.586,0
1663856372.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.0,0.566,0
1663856372.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.1,0.541,0
1663856372.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.7,0.89,0
1663856372.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.2,0.744,0
1663856372.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.1,0.776,0
1663856372.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.9,0.589,0
1663856372.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.7,0.743,0
1663856372.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.6,0.585,0
1663856372.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.9,0.695,0
1663856372.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.5,1.163,0
1663856373.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.2,0.603,0
1663856373.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.4,0.758,0
1663856373.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,12.3,0.901,0
1663856373.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.2,1.969,89
1663856373.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.6,0.875,0
1663856373.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.3,0.777,0
1663856373.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.2,0.606,0
1663856373.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.6,0.86,0
1663856373.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.7,0.591,0
1663856373.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.0,0.695,0
1663856374.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.9,0.684,0
1663856374.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.2,0.764,0
1663856374.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.6,0.867,0
1663856374.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.6,0.732,0
1663856374.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.1,1.092,0
1663856374.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.4,1.192,0
1663856374.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.5,0.488,0
1663856374.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.1,0.814,0
1663856374.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.0,0.849,0
1663856374.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.3,0.624,0
1663856375.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.2,0.63,0
1663856375.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.3,0.696,0
1663856375.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.7,0.642,0
1663856375.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.7,0.728,0
1663856375.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.3,0.709,0
1663856375.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.1,0.762,0
1663856375.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.0,14.797,89
1663856375.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.2,0.666,0
1663856375.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.5,0.699,0
1663856375.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.7,0.832,0
1663856376.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.1,0.73,0
1663856376.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.2,0.541,0
1663856376.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.0,0.704,0
1663856376.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,13.4,1.044,0
1663856376.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,11.8,0.793,0
1663856376.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.3,0.523,0
1663856376.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.5,0.935,0
1663856376.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.6,0.708,0
1663856376.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,14.7,0.717,0
1663856376.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.9,0.642,0
1663856377.0,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.2,0.524,0
1663856377.1,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.8,0.725,0
1663856377.2,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,18.3,0.793,0
1663856377.3,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,18.6,0.606,0
1663856377.4,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.7,1.719,0
1663856377.5,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.0,0.584,0
1663856377.6,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.2,0.516,0
1663856377.7,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,16.3,0.646,0
1663856377.8,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,15.4,0.737,0
1663856377.9,"(3596765030, 4425779011, 0)",40.643933333,-8.659745,2.36,14:19,17.0,0.49,0
